@RELATION outubro_15_09_20_22_07
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
10.0,42.9,0.03,0.032,0.034,0.034,0.034,-18.238,0.279,122.748,-0.424,126.461,-0.459,124.643,-0.482,121.14,-0.44,27.5,0.027,2.674,1.76,40.2,-26.977,0.3,0.052,4.435,46.2,0.021,0.022,0.023,0.023,0.023,-43.286,0.574,0.029,2.867,1.7,1.33E-4,5.6E-5,0.031431723,0.021262636,103.529976,0.093,0.0
10.0,43.0,0.03,0.034,0.035,0.035,0.035,-18.555,0.206,114.523,-0.422,112.896,-0.396,116.77,-0.458,110.43,-0.459,26.3,0.027,2.669,1.79,38.5,-28.318,0.393,0.05,4.103,45.8,0.021,0.023,0.024,0.024,0.024,-44.237,0.063,0.025,2.423,1.71,1.33E-4,6.1E-5,0.032356184,0.022187099,94.37688,0.099,0.0
10.0,43.2,0.027,0.03,0.031,0.031,0.031,-19.22,0.281,108.117,-0.446,108.412,-0.448,109.164,-0.432,106.432,-0.43,26.7,0.021,2.123,1.78,38.3,-29.09,0.408,0.042,3.423,46.7,0.02,0.022,0.022,0.022,0.023,-44.927,0.205,0.017,1.73,1.74,1.12E-4,5.6E-5,0.028658334,0.021262636,90.96006,0.081,0.0
10.0,42.4,0.03,0.033,0.034,0.034,0.034,-19.826,0.322,110.144,-0.419,117.075,-0.437,118.798,-0.446,117.322,-0.483,26.5,0.028,2.746,1.77,39.8,-30.45,0.482,0.048,4.025,47.3,0.019,0.02,0.022,0.022,0.022,-45.553,0.564,0.017,1.714,1.74,1.34E-4,5.1E-5,0.019186411,0.012414737,37.36019,0.11,0.0
10.0,41.4,0.035,0.037,0.039,0.039,0.039,-20.43,0.218,119.255,-0.442,120.13,-0.468,110.535,-0.477,111.306,-0.517,25.5,0.043,4.159,1.65,39.9,-31.456,0.525,0.036,3.061,46.9,0.019,0.021,0.022,0.022,0.022,-46.897,0.35,0.016,1.631,1.72,1.7E-4,5.0E-5,0.022007942,0.012414737,35.444447,0.167,0.0
10.0,42.5,0.041,0.044,0.046,0.046,0.047,-20.93,0.215,106.156,-0.468,103.395,-0.497,106.727,-0.5,110.801,-0.514,27.3,0.043,4.241,1.57,40.4,-31.94,0.326,0.04,3.394,46.2,0.02,0.021,0.023,0.023,0.023,-48.186,0.204,0.015,1.449,1.75,2.17E-4,6.1E-5,0.02652239,0.012979043,35.283634,0.141,0.0
10.0,43.4,0.036,0.041,0.044,0.044,0.044,-21.549,0.382,108.669,-0.483,114.58,-0.445,118.255,-0.46,113.657,-0.431,27.6,0.034,3.423,1.6,40.4,-33.298,0.499,0.048,4.117,46.3,0.019,0.022,0.025,0.025,0.025,-49.38,0.222,0.023,2.266,1.72,1.77E-4,5.7E-5,0.024829473,0.014107655,36.193104,0.122,0.0
10.0,42.2,0.033,0.036,0.038,0.038,0.039,-22.534,0.283,109.326,-0.402,102.624,-0.458,104.404,-0.46,103.566,-0.468,26.2,0.048,4.668,1.71,39.2,-34.047,0.323,0.045,3.757,46.5,0.02,0.022,0.024,0.024,0.024,-50.575,0.27,0.02,2.032,1.75,1.53E-4,6.1E-5,0.036231235,0.022296144,89.38286,0.212,0.0
10.0,43.5,0.026,0.029,0.031,0.031,0.031,-22.676,0.225,102.176,-0.43,106.07,-0.42,107.212,-0.429,108.145,-0.415,28.4,0.05,4.993,1.73,40.2,-35.342,0.408,0.03,2.575,47.2,0.019,0.021,0.022,0.022,0.022,-51.361,0.327,0.017,1.723,1.73,9.9E-5,4.8E-5,0.028799186,0.020438131,93.33477,0.288,0.0
10.0,44.2,0.027,0.031,0.033,0.033,0.033,-23.186,0.17,104.023,-0.389,101.044,-0.39,102.729,-0.423,99.996,-0.435,29.3,0.018,1.809,1.84,40.0,-36.113,0.29,0.038,3.219,47.9,0.019,0.021,0.022,0.022,0.022,-52.091,0.587,0.02,2.093,1.77,1.11E-4,4.9E-5,0.030657198,0.020438131,86.301765,0.069,0.0
10.0,44.9,0.022,0.027,0.03,0.031,0.031,-23.579,0.481,93.59,-0.409,91.467,-0.39,92.657,-0.368,94.294,-0.356,29.2,0.026,2.665,1.76,39.2,-36.75,0.383,0.041,3.416,46.5,0.019,0.022,0.024,0.025,0.025,-53.467,0.255,0.017,1.671,1.77,7.9E-5,6.0E-5,0.028799186,0.02322515,81.38064,0.109,0.0
10.0,43.8,0.025,0.028,0.03,0.03,0.03,-24.348,0.152,96.845,-0.347,97.607,-0.328,101.7,-0.351,102.367,-0.317,28.4,0.022,2.211,1.69,40.2,-37.914,0.275,0.043,3.631,47.4,0.018,0.021,0.023,0.023,0.023,-53.892,0.28,0.017,1.747,1.76,8.5E-5,5.2E-5,0.02870594,0.022007888,93.726204,0.096,0.0
10.0,43.1,0.027,0.03,0.034,0.034,0.034,-24.795,0.279,105.385,-0.329,109.821,-0.308,111.144,-0.285,107.603,-0.261,29.3,0.025,2.496,1.73,41.5,-38.138,0.346,0.031,2.731,46.8,0.02,0.022,0.023,0.023,0.023,-55.247,0.202,0.02,2.012,1.75,1.03E-4,5.4E-5,0.0325334,0.022007888,98.52023,0.1,0.0
10.0,43.5,0.026,0.029,0.03,0.03,0.03,-25.119,0.133,102.043,-0.225,100.625,-0.256,99.873,-0.26,98.873,-0.25,29.6,0.022,2.177,1.73,41.3,-38.767,0.201,0.029,2.578,48.3,0.018,0.02,0.021,0.021,0.021,-55.226,0.115,0.019,1.997,1.81,9.7E-5,4.6E-5,0.02870594,0.020094158,90.52713,0.086,0.0
10.0,43.3,0.028,0.03,0.032,0.032,0.032,-25.466,0.209,103.3,-0.253,100.196,-0.218,96.893,-0.197,97.141,-0.195,28.9,0.034,3.364,1.72,40.8,-39.513,0.265,0.037,3.232,47.8,0.018,0.019,0.02,0.02,0.02,-56.054,0.18,0.016,1.671,1.72,1.11E-4,4.5E-5,0.030619672,0.019137293,88.94133,0.146,0.0
10.0,42.9,0.03,0.033,0.034,0.035,0.035,-25.772,0.195,98.568,-0.183,100.244,-0.21,95.113,-0.166,97.902,-0.161,28.2,0.036,3.531,1.72,40.5,-39.724,0.208,0.034,2.916,47.9,0.018,0.02,0.021,0.021,0.021,-56.24,0.297,0.019,1.952,1.78,1.27E-4,4.7E-5,0.020473188,0.012283912,33.49858,0.18,0.0
10.0,43.0,0.028,0.031,0.033,0.033,0.033,-25.867,0.254,101.405,-0.108,102.586,-0.131,96.407,-0.137,91.552,-0.166,28.4,0.041,4.065,1.67,40.3,-40.355,0.28,0.041,3.449,46.6,0.019,0.021,0.022,0.022,0.022,-57.175,0.199,0.016,1.609,1.72,1.07E-4,5.3E-5,0.01930329,0.012868861,31.325836,0.169,0.0
10.0,44.4,0.024,0.026,0.028,0.028,0.028,-25.821,0.168,92.133,-0.171,90.696,-0.159,92.371,-0.128,94.694,-0.115,29.8,0.026,2.663,1.69,40.6,-40.158,0.234,0.037,3.193,46.6,0.019,0.021,0.022,0.022,0.022,-57.341,0.454,0.026,2.634,1.7,8.4E-5,5.1E-5,0.01637855,0.012868861,32.400917,0.098,0.0
10.0,44.7,0.025,0.027,0.028,0.028,0.028,-26.056,0.186,97.074,-0.125,95.865,-0.11,96.607,-0.134,99.406,-0.13,31.0,0.028,2.814,1.71,41.8,-40.561,0.233,0.036,3.148,45.4,0.022,0.023,0.024,0.024,0.024,-58.031,0.097,0.016,1.561,1.65,8.1E-5,6.0E-5,0.01637855,0.014038757,34.013195,0.103,0.0
10.0,44.4,0.025,0.028,0.032,0.032,0.032,-26.272,0.182,103.423,-0.166,105.518,-0.172,95.465,-0.167,93.99,-0.19,31.2,0.031,3.111,1.59,42.1,-40.825,0.303,0.035,3.129,45.2,0.022,0.024,0.026,0.026,0.026,-58.388,0.468,0.029,2.78,1.6,7.9E-5,5.8E-5,0.028439995,0.023107495,74.24046,0.151,0.0
10.0,45.0,0.024,0.027,0.029,0.03,0.03,-26.441,0.23,94.789,-0.186,92.495,-0.19,92.067,-0.239,96.065,-0.227,31.8,0.032,3.265,1.68,42.1,-41.409,0.216,0.027,2.368,45.9,0.021,0.022,0.024,0.024,0.024,-58.632,0.172,0.035,3.39,1.62,9.5E-5,5.5E-5,0.026662493,0.021329995,75.879456,0.134,0.0
10.0,45.3,0.028,0.031,0.033,0.033,0.034,-26.728,0.181,92.162,-0.216,93.98,-0.218,93.066,-0.26,89.144,-0.283,32.0,0.025,2.546,1.97,41.9,-41.816,0.209,0.026,2.345,46.6,0.02,0.022,0.024,0.024,0.024,-59.09,0.181,0.016,1.581,1.62,1.43E-4,4.9E-5,0.030217495,0.021329995,70.41272,0.114,0.0
10.0,45.5,0.032,0.034,0.036,0.036,0.036,-27.064,0.176,91.752,-0.263,93.409,-0.281,91.562,-0.278,90.724,-0.296,32.5,0.033,3.413,1.99,42.2,-42.267,0.259,0.032,2.872,47.0,0.019,0.021,0.022,0.022,0.022,-59.753,0.412,0.02,2.031,1.64,2.01E-4,4.5E-5,0.035288937,0.021565463,87.17548,0.155,0.0
10.0,44.4,0.027,0.031,0.032,0.032,0.032,-27.667,0.323,93.485,-0.289,91.343,-0.286,94.446,-0.337,94.913,-0.281,31.6,0.035,3.585,1.58,42.2,-42.88,0.324,0.03,2.674,46.3,0.02,0.021,0.023,0.023,0.023,-60.76,0.2,0.016,1.601,1.62,1.01E-4,5.0E-5,0.031367946,0.02254571,91.200645,0.129,0.0
10.0,43.7,0.027,0.029,0.031,0.032,0.032,-28.282,0.147,89.982,-0.282,91.048,-0.284,88.268,-0.248,89.372,-0.246,30.0,0.048,4.765,1.54,42.0,-43.789,0.371,0.028,2.511,46.6,0.019,0.021,0.023,0.023,0.023,-61.238,0.164,0.017,1.708,1.69,9.2E-5,4.9E-5,0.031367946,0.02254571,85.87637,0.225,0.0
10.0,42.1,0.032,0.035,0.036,0.036,0.036,-28.751,0.25,93.713,-0.277,89.63,-0.267,84.717,-0.233,87.297,-0.251,27.9,0.036,3.537,1.59,40.8,-44.477,0.226,0.033,2.827,47.9,0.018,0.02,0.021,0.021,0.021,-61.383,0.156,0.016,1.591,1.73,1.33E-4,4.5E-5,0.035288937,0.020585215,83.88253,0.16,0.0
10.0,43.0,0.033,0.036,0.037,0.038,0.038,-28.871,0.464,93.704,-0.244,96.607,-0.245,82.509,-0.215,87.973,-0.187,29.2,0.051,4.999,1.52,41.5,-44.828,0.183,0.035,3.111,48.0,0.017,0.019,0.021,0.021,0.021,-61.965,0.118,0.011,1.132,1.66,1.26E-4,3.8E-5,0.02430242,0.013430284,35.981663,0.229,0.0
10.0,44.4,0.034,0.038,0.04,0.041,0.041,-29.01,0.295,93.456,-0.228,95.598,-0.17,94.037,-0.169,94.037,-0.185,31.2,0.038,3.875,1.66,42.1,-45.088,0.205,0.029,2.608,47.2,0.019,0.021,0.023,0.023,0.023,-62.718,0.172,0.018,1.803,1.66,1.62E-4,4.4E-5,0.026221033,0.014709359,38.46189,0.165,0.0
10.0,43.9,0.035,0.037,0.039,0.039,0.039,-29.547,0.227,93.009,-0.17,89.506,-0.156,92.2,-0.137,95.351,-0.146,30.4,0.029,2.884,1.48,41.9,-45.29,0.287,0.029,2.575,46.4,0.019,0.02,0.021,0.021,0.021,-63.668,0.441,0.022,2.237,1.55,1.31E-4,4.0E-5,0.024941958,0.013430284,38.999325,0.106,0.0
10.0,43.8,0.034,0.036,0.038,0.039,0.039,-29.734,0.203,89.848,-0.099,89.344,-0.121,86.631,-0.136,87.316,-0.141,29.9,0.032,3.184,1.58,41.9,-45.835,0.215,0.031,2.733,46.7,0.018,0.019,0.021,0.021,0.021,-63.631,0.222,0.022,2.172,1.56,1.45E-4,3.9E-5,0.024941958,0.013430284,35.712948,0.125,0.0
10.0,44.2,0.028,0.031,0.033,0.033,0.033,-29.669,0.157,91.524,-0.152,89.696,-0.142,81.433,-0.129,77.739,-0.136,29.9,0.022,2.24,1.52,41.0,-46.185,0.248,0.046,3.986,47.4,0.019,0.021,0.022,0.022,0.022,-63.587,0.309,0.026,2.695,1.72,9.2E-5,5.0E-5,0.027709477,0.018472984,54.810997,0.088,0.0
10.0,45.1,0.023,0.027,0.03,0.03,0.03,-29.764,0.118,80.51,-0.165,85.155,-0.181,86.64,-0.209,87.964,-0.218,30.4,0.024,2.466,1.64,40.7,-46.504,0.289,0.042,3.636,49.0,0.017,0.02,0.022,0.022,0.022,-63.28,0.172,0.011,1.138,1.78,6.5E-5,4.3E-5,0.025190433,0.018472984,62.02028,0.102,0.0
10.0,45.4,0.024,0.026,0.028,0.028,0.028,-29.984,0.207,90.505,-0.188,87.573,-0.194,88.03,-0.226,86.536,-0.22,31.0,0.027,2.756,1.75,41.0,-47.001,0.187,0.031,2.677,48.7,0.017,0.018,0.019,0.019,0.019,-64.021,0.262,0.016,1.668,1.66,8.4E-5,3.5E-5,0.023511073,0.015953941,61.01345,0.12,0.0
10.0,45.0,0.024,0.027,0.03,0.03,0.03,-30.198,0.175,84.832,-0.221,79.948,-0.243,77.72,-0.226,75.693,-0.244,30.5,0.033,3.43,1.75,40.7,-47.381,0.244,0.047,4.006,48.2,0.017,0.019,0.022,0.022,0.022,-64.751,0.266,0.012,1.187,1.7,8.9E-5,4.1E-5,0.02983833,0.021881443,74.87938,0.186,0.0
10.0,42.9,0.034,0.039,0.042,0.044,0.045,-30.832,0.646,78.511,-0.2,85.669,-0.179,72.57,-0.207,76.873,-0.208,26.0,0.358,28.005,1.55,40.2,-48.1,0.363,0.042,3.586,48.1,0.018,0.021,0.022,0.023,0.023,-65.317,0.069,0.014,1.395,1.67,1.87E-4,4.1E-5,0.044757497,0.022876052,76.04669,0.912,0.0
10.0,46.2,0.021,0.024,0.025,0.025,0.025,-30.8,0.149,78.263,-0.213,80.7,-0.241,81.167,-0.238,82.928,-0.232,32.2,0.018,1.916,1.72,41.5,-48.747,0.176,0.031,2.682,48.7,0.017,0.018,0.02,0.02,0.02,-65.46,0.212,0.014,1.497,1.67,6.0E-5,3.6E-5,0.024865275,0.01989222,82.03661,0.072,0.0
10.0,44.9,0.023,0.027,0.03,0.03,0.03,-31.11,0.2,79.186,-0.216,78.158,-0.258,84.318,-0.243,84.422,-0.239,31.9,0.032,3.25,1.68,41.7,-48.886,0.274,0.031,2.706,48.4,0.016,0.019,0.021,0.021,0.021,-66.384,0.297,0.013,1.388,1.6,7.0E-5,3.2E-5,0.02983833,0.020886831,83.51455,0.166,0.0
10.0,45.2,0.022,0.026,0.028,0.029,0.029,-31.339,0.201,82.299,-0.211,76.331,-0.215,72.18,-0.216,73.132,-0.197,31.6,0.027,2.779,1.71,41.3,-49.397,0.287,0.028,2.458,48.6,0.016,0.018,0.02,0.02,0.02,-66.89,0.19,0.015,1.59,1.61,6.5E-5,3.1E-5,0.020465754,0.014114314,36.42227,0.138,0.0
10.0,45.4,0.022,0.025,0.026,0.026,0.026,-31.705,0.164,75.674,-0.198,75.902,-0.186,74.065,-0.174,76.816,-0.18,30.9,0.022,2.254,1.7,41.3,-50.042,0.354,0.029,2.49,49.2,0.015,0.016,0.017,0.017,0.017,-67.286,0.119,0.017,1.824,1.61,6.4E-5,2.8E-5,0.018348608,0.011997167,38.257027,0.102,0.0
10.0,45.9,0.022,0.024,0.026,0.027,0.027,-31.946,0.126,74.008,-0.201,74.436,-0.183,73.713,-0.166,70.828,-0.171,31.0,0.019,2.042,1.73,41.0,-50.557,0.196,0.032,2.802,49.5,0.016,0.018,0.019,0.019,0.019,-67.781,0.098,0.011,1.167,1.66,6.5E-5,3.2E-5,0.019054323,0.013408598,35.2748,0.078,0.0
10.0,46.6,0.02,0.022,0.024,0.024,0.025,-31.99,0.174,68.658,-0.175,71.618,-0.181,76.74,-0.189,70.714,-0.153,32.5,0.018,1.932,1.75,41.5,-50.867,0.272,0.032,2.774,49.5,0.016,0.018,0.019,0.019,0.019,-68.006,0.185,0.011,1.167,1.66,5.7E-5,3.3E-5,0.019558247,0.014864267,43.279797,0.09,0.0
10.0,46.2,0.023,0.028,0.03,0.03,0.03,-32.243,0.115,72.846,-0.15,73.627,-0.167,74.503,-0.177,75.322,-0.168,32.6,0.028,3.003,1.82,41.8,-51.002,0.194,0.034,2.989,49.1,0.017,0.02,0.021,0.021,0.021,-68.556,0.153,0.012,1.28,1.7,8.1E-5,3.8E-5,0.023469895,0.016428927,46.10008,0.174,0.0
10.0,46.2,0.021,0.024,0.029,0.029,0.029,-32.565,0.162,76.159,-0.169,78.958,-0.171,78.511,-0.151,74.522,-0.171,33.1,0.023,2.427,1.73,42.4,-51.376,0.221,0.028,2.494,48.5,0.017,0.02,0.022,0.022,0.022,-69.222,0.172,0.012,1.24,1.7,6.1E-5,4.1E-5,0.022687566,0.017211257,45.61045,0.127,0.0
10.0,45.8,0.021,0.025,0.027,0.027,0.027,-32.727,0.369,71.019,-0.167,69.105,-0.151,75.807,-0.173,78.377,-0.176,32.6,0.016,1.704,1.71,42.2,-51.673,0.231,0.035,3.083,48.0,0.017,0.02,0.022,0.022,0.022,-69.981,0.146,0.013,1.335,1.61,6.2E-5,4.0E-5,0.026998932,0.021999128,78.37079,0.066,0.0
10.0,45.4,0.022,0.025,0.028,0.028,0.028,-33.138,0.132,79.739,-0.177,75.864,-0.147,73.798,-0.13,74.179,-0.147,32.9,0.026,2.669,1.65,42.5,-51.864,0.166,0.034,3.038,48.6,0.017,0.019,0.021,0.021,0.021,-69.981,0.183,0.016,1.687,1.63,5.7E-5,3.4E-5,0.027998893,0.020999167,74.17313,0.126,0.0
10.0,46.1,0.021,0.024,0.028,0.028,0.028,-33.277,0.153,75.16,-0.166,75.988,-0.148,74.75,-0.14,71.818,-0.132,33.7,0.018,1.872,1.73,42.7,-52.228,0.196,0.025,2.306,48.2,0.017,0.019,0.022,0.022,0.022,-70.626,0.089,0.013,1.293,1.57,6.6E-5,3.8E-5,0.027998893,0.021999128,71.81231,0.084,0.0
10.0,45.0,0.023,0.026,0.029,0.029,0.029,-33.539,0.106,73.932,-0.141,74.56,-0.154,78.054,-0.132,76.331,-0.107,33.1,0.024,2.451,1.7,43.1,-52.314,0.185,0.027,2.483,48.1,0.017,0.019,0.022,0.022,0.022,-70.761,0.092,0.011,1.124,1.62,6.9E-5,4.0E-5,0.02899885,0.021999128,76.32496,0.113,0.0
10.0,45.5,0.022,0.025,0.028,0.028,0.028,-33.744,0.135,79.881,-0.101,81.033,-0.116,74.35,-0.079,77.501,-0.101,33.7,0.019,2.023,1.7,43.5,-52.548,0.187,0.025,2.28,48.5,0.017,0.02,0.021,0.021,0.021,-70.793,0.071,0.016,1.657,1.64,6.4E-5,3.6E-5,0.021580918,0.016185688,46.039547,0.091,0.0
10.0,45.1,0.023,0.026,0.03,0.03,0.03,-33.785,0.133,77.711,-0.079,79.681,-0.1,78.311,-0.098,78.339,-0.07,33.5,0.028,2.928,1.65,43.8,-52.848,0.171,0.024,2.24,48.3,0.017,0.019,0.022,0.022,0.022,-71.177,0.312,0.022,2.306,1.62,6.8E-5,3.9E-5,0.023122411,0.016956436,46.53736,0.166,0.0
10.0,46.2,0.023,0.025,0.028,0.028,0.028,-33.928,0.144,76.226,-0.087,75.436,-0.107,70.923,-0.121,74.493,-0.134,33.9,0.019,2.026,1.7,43.5,-53.308,0.212,0.025,2.333,47.7,0.018,0.02,0.021,0.021,0.021,-71.543,0.138,0.016,1.647,1.63,6.7E-5,4.2E-5,0.021580918,0.016185688,44.25264,0.089,0.0
10.0,46.2,0.023,0.025,0.028,0.028,0.028,-33.916,0.124,71.885,-0.091,72.865,-0.102,74.389,-0.099,77.14,-0.092,34.0,0.021,2.259,1.68,43.1,-53.463,0.171,0.029,2.686,48.6,0.017,0.018,0.02,0.02,0.02,-71.411,0.105,0.017,1.806,1.62,7.0E-5,3.3E-5,0.020110263,0.014364473,39.792297,0.088,0.0
10.0,47.3,0.024,0.027,0.028,0.028,0.028,-34.051,0.144,74.474,-0.142,76.15,-0.143,70.914,-0.152,71.076,-0.142,34.7,0.02,2.166,1.75,42.8,-53.686,0.157,0.032,2.887,49.0,0.016,0.018,0.019,0.019,0.019,-71.578,0.124,0.015,1.616,1.67,8.4E-5,3.5E-5,0.020110263,0.013646249,36.66421,0.077,0.0
10.0,46.9,0.022,0.026,0.028,0.029,0.029,-34.282,0.133,71.247,-0.158,67.268,-0.186,69.229,-0.179,70.39,-0.176,34.2,0.024,2.55,1.7,42.6,-53.84,0.148,0.027,2.443,49.7,0.016,0.018,0.02,0.02,0.02,-71.778,0.122,0.012,1.241,1.68,7.1E-5,3.3E-5,0.020828485,0.014364473,36.31034,0.124,0.0
10.0,46.4,0.023,0.027,0.03,0.03,0.03,-34.608,0.178,70.048,-0.187,72.485,-0.163,67.582,-0.16,65.897,-0.169,33.5,0.02,2.143,1.6,42.2,-54.441,0.319,0.035,3.134,50.1,0.016,0.019,0.02,0.021,0.021,-72.14,0.205,0.009,1.003,1.72,6.5E-5,3.3E-5,0.02988902,0.020922314,65.410355,0.086,0.0
10.0,46.2,0.024,0.026,0.028,0.028,0.028,-34.799,0.162,62.813,-0.186,56.882,-0.157,56.901,-0.149,64.583,-0.13,32.6,0.024,2.534,1.53,41.2,-55.05,0.315,0.036,3.172,50.7,0.015,0.017,0.018,0.018,0.018,-72.377,0.152,0.011,1.193,1.69,6.7E-5,2.8E-5,0.02789642,0.017933412,64.10606,0.092,0.0
10.0,46.2,0.032,0.037,0.041,0.043,0.046,-35.151,0.128,66.316,-0.169,73.208,-0.156,71.038,-0.163,72.989,-0.141,33.5,0.029,3.11,1.97,42.6,-55.33,0.15,0.028,2.527,50.3,0.019,0.023,0.026,0.028,0.03,-73.028,0.275,0.016,1.7,1.98,2.41E-4,6.5E-5,0.045829833,0.02988902,72.449974,0.138,0.0
10.0,47.2,0.022,0.025,0.026,0.026,0.026,-35.137,0.177,71.104,-0.128,67.268,-0.129,69.115,-0.107,67.315,-0.113,34.3,0.018,1.954,1.56,42.5,-55.689,0.213,0.033,2.925,49.7,0.016,0.017,0.018,0.019,0.019,-73.635,0.103,0.009,0.949,1.66,5.7E-5,3.2E-5,0.021567779,0.015761068,46.320797,0.078,0.0
10.0,46.6,0.025,0.027,0.03,0.03,0.03,-35.481,0.183,66.611,-0.122,70.143,-0.126,73.189,-0.112,72.98,-0.096,34.0,0.019,2.025,1.58,43.2,-55.945,0.198,0.027,2.471,49.9,0.016,0.018,0.02,0.02,0.02,-73.822,0.055,0.011,1.21,1.68,8.0E-5,3.4E-5,0.024885898,0.016590599,50.218998,0.077,0.0
10.0,46.4,0.03,0.032,0.035,0.035,0.035,-35.589,0.161,69.448,-0.097,71.656,-0.102,66.373,-0.084,64.926,-0.07,33.7,0.019,2.001,1.97,42.8,-55.958,0.15,0.035,3.149,50.0,0.015,0.017,0.018,0.018,0.018,-74.077,0.204,0.013,1.425,1.66,1.71E-4,3.1E-5,0.02903355,0.014931538,44.676876,0.07,0.0
10.0,46.1,0.023,0.025,0.027,0.028,0.028,-35.623,0.105,65.231,-0.083,68.962,-0.053,65.335,-0.041,67.325,-0.053,33.4,0.021,2.165,1.57,43.1,-56.322,0.239,0.027,2.454,49.9,0.015,0.018,0.019,0.019,0.019,-74.195,0.124,0.014,1.5,1.72,6.7E-5,3.5E-5,0.018244747,0.012380363,28.584852,0.085,0.0
10.0,46.2,0.02,0.024,0.027,0.027,0.027,-35.757,0.143,71.142,-0.081,69.02,-0.096,66.106,-0.095,65.669,-0.097,34.0,0.021,2.167,1.52,43.1,-56.281,0.178,0.03,2.695,50.5,0.014,0.017,0.02,0.02,0.02,-74.081,0.138,0.01,1.079,1.68,4.8E-5,2.8E-5,0.01759315,0.013031961,27.88175,0.094,0.0
10.0,46.5,0.02,0.025,0.027,0.028,0.028,-35.866,0.127,64.507,-0.1,66.087,-0.122,63.536,-0.144,63.936,-0.128,34.6,0.015,1.573,1.68,43.3,-56.405,0.203,0.025,2.323,50.2,0.015,0.018,0.02,0.02,0.02,-74.582,0.168,0.011,1.162,1.7,5.5E-5,3.0E-5,0.018244747,0.013031961,27.145952,0.059,0.0
10.0,47.4,0.018,0.02,0.022,0.022,0.022,-36.096,0.158,64.679,-0.095,68.163,-0.126,71.457,-0.117,71.656,-0.115,36.2,0.016,1.761,1.68,44.5,-56.52,0.197,0.028,2.639,49.8,0.014,0.015,0.016,0.016,0.016,-74.932,0.205,0.013,1.372,1.6,4.7E-5,2.5E-5,0.021639837,0.015738063,69.32903,0.085,0.0
10.0,46.6,0.02,0.024,0.027,0.027,0.027,-36.184,0.209,75.207,-0.153,71.695,-0.154,66.535,-0.143,68.058,-0.133,35.9,0.023,2.483,1.7,44.8,-56.747,0.163,0.026,2.454,49.3,0.017,0.019,0.021,0.021,0.021,-75.384,0.058,0.009,0.997,1.7,5.3E-5,3.5E-5,0.026557982,0.020656208,65.84787,0.124,0.0
10.0,47.6,0.02,0.023,0.025,0.025,0.025,-36.19,0.109,62.441,-0.12,59.233,-0.142,58.386,-0.152,58.91,-0.148,36.0,0.018,1.918,1.73,43.8,-56.899,0.131,0.022,2.052,49.5,0.017,0.019,0.02,0.021,0.021,-75.631,0.138,0.009,0.962,1.67,5.0E-5,3.2E-5,0.024590723,0.020656208,56.99695,0.079,0.0
10.0,47.3,0.02,0.024,0.026,0.026,0.026,-36.332,0.147,56.178,-0.147,60.623,-0.111,60.261,-0.086,65.364,-0.093,35.6,0.02,2.126,1.79,43.7,-57.475,0.275,0.033,3.005,49.9,0.016,0.019,0.02,0.02,0.02,-75.805,0.073,0.013,1.364,1.73,6.1E-5,3.5E-5,0.022885459,0.017604198,50.642036,0.095,0.0
